57071 123700
8118 25207 119430
5388 8118 82690
31394 8118 126470
12818 8118 7601
8118 1642 113240
3317 8118 7259
16015 8118 11862
1572 8118 155837
8118 53553 11179
8118 54557 148179
8118 21154 61513
8118 21085 157741
41859 8118 67799
15162 8118 114103
8118 54986 178818
34289 8118 183774
55902 8118 199727
8118 54969 124289
56386 8118 152075
19300 8118 177666
8118 46541 128820
56810 8118 178155
55264 8118 83125
43058 8118 192779
8118 3762 26647
19690 8118 196987
4694 8118 145607
8118 41038 171778
53389 8118 65879
8118 37578 190658
41297 8118 23977
8118 25036 100690
22308 8118 64860
8118 41303 139311
8118 2000 117380
51433 8118 125254
8118 48428 75700
27257 8118 110197
8118 56017 103095
50007 8118 179895
15900 8118 10361
8118 27089 172125
7467 8118 92454
8118 54095 198030
46142 8118 95118
36737 8118 107529
35969 8118 155572
8118 3470 50553
8118 40313 3605
42842 8118 69117
55372 8118 167320
24132 8118 476
8118 44996 127556
8118 12230 146891
45685 8118 74617
31921 8118 103676
29680 8118 25392
8118 3486 84048
8118 54661 194725
25309 8118 9707
46806 8118 183946
31609 8118 14631
8118 41380 183776
43712 8118 161876
18567 8118 20076
8118 15374 39955
55633 8118 39936
8118 12033 95935
8118 45369 168188
8118 24907 174388
8118 28448 23282
8118 3736 65137
19990 8118 16726
14442 8118 65782
28286 8118 25354
46767 8118 155475
8118 3695 112343
6352 8118 133999
8118 37236 21089
22217 8118 58890
8118 36279 163921
32860 8118 40161
8118 37028 12734
8118 55360 19204
8118 23450 90653
26398 8118 161572
3920 8118 111940
56398 8118 1809
23084 8118 82121
8118 51748 107626
31221 8118 5263
18843 8118 198856
8118 50746 192085
8118 5957 108808
8118 6551 124232
55544 8118 35079
8118 4881 115582
36234 8118 40170
8118 56210 94891
5965 8118 30409
1179 8118 74833
18484 8118 109937
8118 14662 69457
40791 8118 29875
36186 8118 197369
8118 14429 196438
8118 16036 183532
4871 8118 98004
8118 55744 155802
29163 8118 10291
8118 43817 190547
51108 8118 108941
8118 23160 119255
8118 839 13235
40943 8118 148335
40206 8118 46612
12883 8118 133988
9626 8118 46851
8118 6120 143316
8118 11363 199603
8118 2500 90687
49425 8118 78389
8118 30850 12802
41810 8118 133161
8118 54957 91031
8118 2530 35997
8118 28494 35115
8118 34381 95522
8118 3024 69145
8118 46666 187259
20222 8118 117388
5581 8118 138755
8118 54558 134161
8118 23949 38618
16595 8118 132858
1430 8118 13
15268 8118 114278
35924 8118 168946
3408 8118 148671
1113 8118 129916
8118 21592 81009
9011 8118 156364
2250 8118 155304
8118 40983 145041
27973 8118 103392
8118 33102 140358
25504 8118 18450
54790 8118 11740
42742 8118 16175
54940 8118 95688
8118 37302 122552
8118 2318 164210
8973 8118 18260
8118 23605 140421
21296 8118 131553
8118 4709 32947
12692 8118 100972
2843 8118 199635
8118 39691 96777
8118 4150 173122
8118 34367 175494
8118 1741 45245
8118 34841 1114
56898 8118 122681
8118 20112 197833
8118 28903 75311
40656 8118 106019
55262 8118 120747
11494 8118 30563
8118 44101 62537
8118 52889 103532
8118 54581 195160
12495 8118 58531
8118 33245 122417
8118 47030 93219
49746 8118 87988
8118 38129 26877
8118 53572 184856
50618 8118 164420
1518 8118 29098
8118 6167 150753
8118 49945 153931
8118 8231 149150
8118 9142 184537
45737 8118 42948
15593 8118 2698
27503 8118 19547
8118 49625 68497
115 8118 14860
8118 56367 20561
19816 8118 176157
8118 33098 75912
8118 34086 152455
38642 8118 99998
48963 8118 137867
8118 24213 139912
8118 1647 80638
8118 12195 185991
32361 8118 178974
8118 55872 178197
8118 14401 54523
9859 8118 139686
8118 23824 152933
8118 11491 144788
2018 8118 90414
40473 8118 124783
32315 8118 140981
44990 8118 99775
33980 8118 168754
12370 8118 62860
26676 8118 138538
32392 8118 8213
37444 8118 56549
21081 8118 109861
51412 8118 123777
18711 8118 141413
8118 14095 148672
8118 29978 149642
8118 46459 49791
8118 2920 38861
8118 57062 99407
29346 8118 112754
8118 51819 12244
8118 185 88737
8118 31925 60270
13341 8118 129588
39953 8118 176804
8118 34332 105840
54875 8118 111554
8118 36617 180216
8118 5507 108402
8118 8691 471
13630 8118 153466
8118 15186 66474
38117 8118 127248
8118 40794 106495
55986 8118 195465
719 8118 81934
8118 4939 21620
8118 8933 73331
1174 8118 89138
16565 8118 5465
8118 27769 46258
6957 8118 58274
8118 2895 170886
47829 8118 194543
8118 46034 177238
8118 16339 112239
8118 2537 190497
22715 8118 194014
8118 46629 162598
8118 52617 182126
8118 7644 182849
8118 6298 1616
37021 8118 196070
8118 34432 15047
26824 8118 91167
8118 8598 199466
8118 30607 94391
8118 5393 135990
8118 45214 60427
33427 8118 26724
8118 4207 100044
20138 8118 42978
48781 8118 179104
818 8118 7064
8118 12791 187421
8118 25562 168669
31712 8118 175367
39349 8118 29759
8118 10326 88768
38713 8118 66732
8118 29689 121768
8118 23423 170083
8118 14968 192943
54642 8118 67416
19900 8118 148147
8118 45826 106328
44619 8118 180954
34405 8118 105382
8118 14582 10030
42242 8118 113706
8118 48865 42723
38168 8118 148435
8118 53833 56468
31473 8118 56783
36624 8118 142791
47512 8118 89458
8118 45616 185554
8118 16657 171239
8118 2288 2873
31281 8118 48645
8118 2170 96394
41208 8118 29368
33586 8118 130381
26041 8118 15926
8118 51640 160824
8118 8301 42159
8118 16395 17404
50310 8118 15557
8118 20701 82896
46602 8118 159917
8118 54016 187166
52550 8118 107769
8118 31597 66423
24344 8118 189732
18561 8118 40682
3520 8118 11469
32147 8118 153934
21767 8118 33656
8118 55716 156250
8118 37365 168997
8118 28958 58678
26870 8118 132968
8118 43390 23372
8118 1359 194769
8118 40967 16906
8118 31619 175268
8118 11422 108630
37652 8118 17076
8118 19856 1139
8118 1194 2933
25131 8118 24816
41058 8118 137935
27465 8118 84135
8118 979 104532
49725 8118 130494
8118 42025 88431
8118 17665 1056
8118 3028 60641
8118 19920 73955
29243 8118 47711
8118 13648 83059
8118 2001 195208
33250 8118 79832
8118 47811 172100
8118 31675 85110
53912 8118 123902
46252 8118 114928
31419 8118 160953
7166 8118 12161
53479 8118 117420
36272 8118 4680
23129 8118 115720
21385 8118 189605
12845 8118 182282
18289 8118 87351
56867 8118 42724
41045 8118 88479
23317 8118 31561
41329 8118 102281
19164 8118 20542
8118 14636 90241
14814 8118 170414
8118 54254 173057
37560 8118 153568
8118 44368 146145
8794 8118 98101
29201 8118 116422
8118 11937 122985
17808 8118 128313
4636 8118 103074
21759 8118 174746
8118 25731 104340
47797 8118 25824
19974 8118 1135
43692 8118 119329
19907 8118 15461
55054 8118 158029
8118 52798 56012
53809 8118 88504
35383 8118 162706
45031 8118 124251
8118 9977 159862
26471 8118 115093
8118 30045 165799
54146 8118 182799
34713 8118 27424
8118 7130 149067
8118 46206 30700
27073 8118 143573
4887 8118 126950
8118 6770 150133
8118 19775 17161
8118 8410 36543
34397 8118 20326
55457 8118 141319
32695 8118 99707
31808 8118 115443
8118 50629 190005
8118 31492 152484
8118 5997 8205
8118 14924 160373
41907 8118 188421
8118 14757 198787
8118 46468 138090
8118 25262 4489
8118 53836 83206
8118 22276 28994
8118 31463 13642
8118 352 64483
8118 42646 198728
10827 8118 54115
9929 8118 132913
43296 8118 58144
8118 6557 154165
8118 18214 188505
8118 28589 82164
8118 15577 107588
20928 8118 71980
8118 30568 174624
8118 8203 44296
47855 8118 10696
15549 8118 173208
8118 39045 111555
8118 15621 156972
18592 8118 178671
8118 54546 183036
8118 18334 159998
8118 10485 59614
8397 8118 150970
8118 29904 124307
8118 36540 112105
8118 13642 183821
42227 8118 92312
8118 34170 59654
19875 8118 161134
20560 8118 92534
28662 8118 100292
8118 52129 173763
19167 8118 3046
21184 8118 60096
18648 8118 19748
3205 8118 198163
50662 8118 27078
9324 8118 105302
8118 49854 27331
8118 10170 195078
8118 45243 150979
24733 8118 124042
8118 51137 7086
19757 8118 39119
12548 8118 91086
21008 8118 138358
8118 35573 98017
8118 35293 31814
56618 8118 186949
8118 33286 37869
8118 7994 32669
27695 8118 116102
38471 8118 128278
8118 17241 77176
8118 31029 51547
8118 36190 147100
8118 10378 185864
8118 1554 163773
8118 10821 77132
16541 8118 151413
31759 8118 150482
8118 55803 156605
34525 8118 153435
23653 8118 94615
31441 8118 60659
55234 8118 139737
8118 32148 172919
30299 8118 199774
23151 8118 110163
8118 38523 189432
13563 8118 124662
8118 42255 174346
23165 8118 191763
8118 25626 34735
8118 53134 155670
8118 11835 86029
1341 8118 37253
22994 8118 158655
33650 8118 96446
8118 40478 28164
8118 33226 184880
8118 13123 60043
47309 8118 147122
26596 8118 78737
8118 42289 101750
8118 13264 179174
8118 45785 72427
7175 8118 116472
33287 8118 180456
8118 19187 48206
1291 8118 36252
8118 40053 66290
8118 2971 178623
8118 3039 131063
49225 8118 103511
16041 8118 38517
30167 8118 128215
8118 47830 39752
41463 8118 63825
1144 8118 51726
13395 8118 164128
53642 8118 31598
8118 24435 5184
8118 15978 131179
8118 1965 105005
8118 16594 195026
8118 23990 170278
8118 40572 75382
8118 54597 26694
30409 8118 66378
40929 8118 98756
8118 28856 59921
8118 34491 103389
46376 8118 55892
20887 8118 161722
8118 18532 84373
8118 49598 102369
27557 8118 74013
5660 8118 68436
8118 37491 33666
8118 43275 7916
25103 8118 140909
56050 8118 40543
8118 5444 30184
39377 8118 97281
8118 11885 181263
54849 8118 128250
45699 8118 119547
8118 106 141338
30693 8118 180056
8118 32729 182066
7385 8118 166642
8118 4221 45283
8118 24227 184127
21634 8118 156689
8118 3466 139175
8118 7937 106523
9941 8118 74223
8118 15068 112750
8118 31124 167682
27680 8118 88598
34571 8118 149975
4270 8118 45708
2118 8118 94577
9118 8118 73469
16832 8118 29130
8118 36093 98834
8118 3259 148848
2746 8118 105715
8118 22751 149435
8118 53368 185028
8118 55409 162805
8118 5702 19393
53786 8118 150733
23742 8118 119788
8118 40733 179341
8118 27291 74704
8118 44223 56073
8118 13852 29696
14409 8118 173818
8572 8118 71904
8118 47566 86038
8118 9568 161228
8118 9995 149240
26756 8118 153554
4315 8118 104142
15565 8118 26134
52262 8118 85985
8118 54039 65056
8118 15688 67767
16889 8118 163259
8118 54524 186201
8118 5375 712
14280 8118 13793
8118 15598 113358
12890 8118 9414
10590 8118 159693
8118 4043 77307
34741 8118 50521
8118 55274 96448
29854 8118 26398
1319 8118 42172
8118 7466 39657
8118 35333 189523
8118 6889 41479
27327 8118 126952
48549 8118 134374
34316 8118 110343
35826 8118 103176
8118 47079 55329
8118 19443 67489
8118 36290 170528
8118 27647 91610
8045 8118 100471
8118 35820 103427
8118 20486 105443
8118 31653 163219
22367 8118 60410
15733 8118 181969
16173 8118 88694
12696 8118 52459
8118 41274 119115
8118 46814 27088
8118 34529 87206
23368 8118 20478
28963 8118 113610
23167 8118 14969
21772 8118 147364
8118 55664 13966
46050 8118 124206
8118 13575 97945
8118 7092 198384
48964 8118 19180
30035 8118 172401
36901 8118 74192
43271 8118 36362
30945 8118 44369
8118 11372 183228
49323 8118 86044
46792 8118 124084
16380 8118 140772
8118 26024 178741
31654 8118 15130
25556 8118 198699
8118 8562 130724
8118 7389 66721
8118 39368 162541
28628 8118 55382
8118 27978 151762
56754 8118 155689
8118 10981 111551
8118 28604 59127
30007 8118 31245
8118 6555 45716
41386 8118 110829
8118 36603 99651
31043 8118 74558
8118 40364 94064
8118 5410 194282
8118 15022 110059
8118 55012 12948
37806 8118 60375
45871 8118 183358
8118 10552 90879
8118 3371 198727
8118 47959 117755
8118 31767 127385
8118 16761 108045
8118 30023 47909
8118 34693 60407
53798 8118 182108
8118 53006 30979
8118 49144 52782
11830 8118 158780
8118 7089 23116
8118 27263 90808
21244 8118 151217
46482 8118 131920
8118 37681 77324
9714 8118 199113
8118 57047 6898
5520 8118 76400
8118 2192 27005
7965 8118 70863
8118 30131 25478
8118 19972 28877
8118 38496 185316
44098 8118 154453
37159 8118 194435
12389 8118 80666
19364 8118 148585
52457 8118 181783
8118 26175 9165
8118 51348 106765
8118 33987 115495
16891 8118 63323
11903 8118 49579
8118 3748 198857
38290 8118 93610
1119 8118 197894
8118 51289 131351
8118 11725 125713
22293 8118 49730
8118 51469 50010
8118 6521 77423
48392 8118 139833
8118 26913 163305
8208 8118 9548
8118 42215 90173
44303 8118 44469
8118 49743 159777
8118 40542 168109
19593 8118 117258
8118 30516 164383
8118 5989 17778
8118 6657 77795
8118 45331 19572
25799 8118 3132
8118 43257 170063
41452 8118 186505
47616 8118 152998
8118 33998 168562
31837 8118 34870
8118 27944 89350
51194 8118 185563
53293 8118 94033
8118 54714 163895
26265 8118 158073
8118 4968 144775
17097 8118 18639
56431 8118 15891
8118 51054 49181
8118 56444 184927
8118 10770 187816
8118 21825 194250
8118 14612 54803
10856 8118 194271
48604 8118 87535
40491 8118 156819
20843 8118 23778
8118 50477 60944
8118 39351 178349
26703 8118 198692
8118 18081 175407
26608 8118 186510
8118 21856 130488
11988 8118 184334
8289 8118 190695
24253 8118 21247
8118 45693 57967
43513 8118 103467
18696 8118 100866
8118 54075 52532
8118 2324 26272
12766 8118 101269
18713 8118 10518
8118 39868 122122
34617 8118 183837
56041 8118 196302
8118 4467 173241
8118 6651 64199
21172 8118 53149
8118 30915 147091
8118 26375 129092
8118 38333 170774
53454 8118 173214
31317 8118 190286
8118 52987 78637
47958 8118 53660
46927 8118 148680
17915 8118 28426
38959 8118 122540
26641 8118 70122
8118 54317 13568
8440 8118 175014
8118 24371 56259
8118 56721 40079
28683 8118 27302
8118 16268 16828
13229 8118 5186
22306 8118 46720
8118 32759 166794
8118 56093 116074
8475 8118 98572
8118 50811 180994
50447 8118 31183
7031 8118 55420
8118 28639 99139
8118 42316 109913
8118 37266 62911
8118 25819 58667
15633 8118 145923
8118 28904 137156
18499 8118 25623
1385 8118 74314
40868 8118 39312
8118 28875 42167
8118 54090 138946
23310 8118 16974
8118 44017 152543
8118 12062 7756
8118 27650 190501
8118 4263 13080
8118 45195 66747
11731 8118 89137
8118 24510 154243
8118 29454 199569
8118 13967 60803
56811 8118 197075
8118 43900 152116
8118 44082 59742
48404 8118 103968
13232 8118 142569
8118 29523 29275
8118 18420 62930
8118 37467 175226
8118 14385 100606
9255 8118 178191
8118 1454 68240
47726 8118 119470
43132 8118 43422
20861 8118 17532
5807 8118 23102
8118 1696 13211
8118 26827 79589
2387 8118 107857
8118 27691 86316
12173 8118 77382
8118 40426 133751
8118 44308 175203
8118 31986 129283
36609 8118 58330
19980 8118 130335
4914 8118 97123
28921 8118 59265
8118 32314 33477
8118 8210 92522
16366 8118 196762
8118 51562 63740
44164 8118 33984
8118 8149 77120
43979 8118 142988
6674 8118 153056
8118 33296 94634
8118 42836 153902
23651 8118 147912
15351 8118 85223
8118 39685 2624
17301 8118 72917
8118 7232 138173
14301 8118 106293
8118 42363 30413
51407 8118 30221
8118 53852 78684
8118 1295 28510
51907 8118 63669
8118 37228 167513
8118 34051 111421
4637 8118 87569
7499 8118 191773
8118 47359 37314
52068 8118 110960
8118 34247 178321
8118 23000 35501
8118 31847 196343
32071 8118 70864
8118 19461 122223
27468 8118 65020
3561 8118 89758
8118 19783 136059
19323 8118 180394
35042 8118 32697
8118 17730 16985
13339 8118 180540
49868 8118 182217
8118 33859 138602
52669 8118 77301
10737 8118 22410
13974 8118 9846
8118 13085 180725
16246 8118 158381
8118 1264 47038
26679 8118 38035
36017 8118 118373
25341 8118 184160
28061 8118 31190
47699 8118 28604
19477 8118 56423
8118 25030 150276
8118 26043 88875
8118 18689 43558
40799 8118 106629
8118 33157 15916
55308 8118 46626
8118 34727 41472
8118 49816 197614
8118 20233 117183
31280 8118 183187
29305 8118 84298
49105 8118 50513
8118 53347 194740
21637 8118 135815
8118 56364 119393
8118 40520 21191
27203 8118 78325
17545 8118 70162
8118 13017 119670
8118 39674 18297
46519 8118 77732
8118 42951 109010
8118 35372 171544
26267 8118 125580
14310 8118 119441
1544 8118 195270
8118 52468 4666
42171 8118 133239
8118 43873 197116
2131 8118 127784
31866 8118 41254
46551 8118 56158
8118 38327 77833
8118 4370 85993
8118 54386 122153
8118 36120 80547
8118 10728 60132
19382 8118 20385
8118 18356 76294
8118 17389 56265
23909 8118 83430
8118 33145 62893
44235 8118 136670
4671 8118 70947
17519 8118 179132
8118 29714 163911
8118 9081 112997
11261 8118 127381
21496 8118 151004
11219 8118 68722
8118 56897 29992
8118 31390 42455
14138 8118 187557
12142 8118 24085
8118 40674 126238
8118 33232 141025
1972 8118 89136
8118 27748 73957
8118 12808 73845
28415 8118 114006
53448 8118 45255
30852 8118 53697
49454 8118 133883
4802 8118 74247
21332 8118 141395
18457 8118 154775
8118 46929 8861
53937 8118 74298
53459 8118 195760
55228 8118 52553
15188 8118 100189
8118 31139 65450
35152 8118 47813
28419 8118 199106
49544 8118 112948
15373 8118 163292
8118 49974 161178
49081 8118 121428
8118 50707 42607
8118 38984 45643
5461 8118 36383
8118 42805 49211
8118 3508 133529
3311 8118 2930
8118 47951 198399
8118 50512 187640
2056 8118 110356
8118 17138 156054
44424 8118 106409
8118 31488 143757
23743 8118 166884
31950 8118 116885
8118 14080 178192
1589 8118 43360
8118 21820 87105
8118 39904 3010
8118 2799 191418
30816 8118 37371
30213 8118 119176
3864 8118 198156
11209 8118 117873
8118 13170 124203
28940 8118 12507
8118 24068 163787
8118 22544 128423
8118 41283 161204
8118 6872 192120
8118 6967 163429
8118 28138 61171
14596 8118 116288
8118 46115 146855
8118 19706 6578
19359 8118 79365
24933 8118 119292
8118 36912 2330
22143 8118 149335
1881 8118 132097
8118 21937 135343
8118 24473 168776
8118 26419 57168
51128 8118 160351
8118 12284 26023
8118 35394 178705
8118 33471 39956
8118 14245 105131
8118 23972 19242
8118 37727 18212
49864 8118 131360
38853 8118 109975
28430 8118 56005
2731 8118 196742
39267 8118 81253
8118 27563 89178
25401 8118 68220
52189 8118 175638
8118 44390 184683
8118 22419 107999
1062 8118 119957
32411 8118 110004
5679 8118 132232
51304 8118 49479
8118 38032 134754
20507 8118 7269
8118 8569 108042
8118 18533 46940
8118 40458 109082
8118 30228 109626
45395 8118 142539
8118 38407 177400
5907 8118 99504
8118 45183 115691
8118 46221 49116
6012 8118 42039
30691 8118 177819
8118 21670 87896
1582 8118 111621
8118 39608 21820
35765 8118 62767
43001 8118 183402
8118 55899 153394
8118 21155 183826
50089 8118 159969
8118 47648 145348
43858 8118 33561
48981 8118 168252
8118 8617 155842
52456 8118 134839
39754 8118 82676
18624 8118 152970
10164 8118 12713
7012 8118 29056
8118 41839 99679
8118 12605 4822
8118 38389 58922
8118 25572 141975
8971 8118 84964
44798 8118 128580
40367 8118 11171
37668 8118 82917
8118 1934 26939
14794 8118 14306
8118 28517 589
