146580 198774
1879 112572 91853
58316 112572 22965
17381 112572 188521
76107 112572 116200
112572 68426 45003
112572 138953 194191
112572 32531 183652
27369 112572 91440
112572 4280 84874
59244 112572 180450
37575 112572 114243
112572 100745 38036
85764 112572 17535
112572 33610 127620
112572 142414 38789
112572 105902 8778
81594 112572 148416
112572 89545 161475
112572 67753 185332
44657 112572 174293
112041 112572 140971
31513 112572 20630
112572 60619 145274
2056 112572 60352
53829 112572 29399
143271 112572 92450
106034 112572 130863
112572 136949 86342
112572 5231 193400
112572 6735 70001
112572 140461 188364
112572 86235 12702
130546 112572 107740
102796 112572 100724
71295 112572 111483
25476 112572 28909
112572 88365 37080
59780 112572 151412
85276 112572 91124
112572 12369 122293
93265 112572 19324
11008 112572 115861
116731 112572 127912
112572 78247 187277
130945 112572 192432
112572 127014 22845
44540 112572 92566
112572 108068 14664
71289 112572 101319
112572 24515 63735
25592 112572 125417
93885 112572 15024
3657 112572 74009
40528 112572 76337
112572 46280 86784
67528 112572 56740
112572 7264 77936
6386 112572 191366
112572 80179 189009
112572 2727 140174
112572 104234 51153
8848 112572 76032
112572 25026 188413
112572 79881 67808
112572 65311 1749
104195 112572 47626
93838 112572 102320
112572 14931 142357
104877 112572 2248
112572 11630 17898
112572 10279 55282
79615 112572 141389
127816 112572 81780
66478 112572 49393
23990 112572 171916
112572 38847 93537
39707 112572 99561
112572 79792 98435
128653 112572 57120
109902 112572 61522
112572 22 42479
112572 12589 86389
112572 54513 190483
121879 112572 80581
112572 3500 93902
112572 92954 80236
112572 118065 59583
115216 112572 159012
70207 112572 18223
112572 143851 131850
32207 112572 21881
112572 26378 106746
112572 117511 110043
112572 47646 171732
64095 112572 50150
112572 51642 169421
100054 112572 51508
132089 112572 95744
112572 51245 71039
112572 132242 161934
112572 129188 118327
112572 143289 84246
65625 112572 160152
74494 112572 1536
117769 112572 23862
145323 112572 43553
112572 8134 25417
112572 64209 107799
112572 91173 115287
92250 112572 161343
79250 112572 105632
112572 55027 104891
104721 112572 3709
31706 112572 137444
121230 112572 44908
112572 62584 136976
112572 46381 188275
29458 112572 195801
937 112572 169558
112572 123203 123825
112572 72054 112214
120590 112572 151465
112572 115918 47038
112572 125585 195372
143914 112572 56315
112572 36143 8106
112572 44100 103730
125195 112572 171269
112572 132710 186435
20832 112572 122156
136555 112572 142960
105957 112572 8284
9190 112572 181503
112572 108702 71791
112572 78888 93258
112572 94073 42452
112572 111146 91601
77062 112572 179566
112572 97090 7353
112572 125063 160423
106311 112572 142593
141442 112572 171645
112572 30962 58547
46526 112572 74812
112572 30728 114024
82298 112572 111992
41198 112572 130837
112572 140515 114300
112572 119645 77885
112572 17179 52483
76199 112572 123549
112572 68423 27163
112572 71776 41111
112572 5640 63017
112572 61186 139777
105068 112572 72907
112572 3874 150008
98356 112572 12067
112572 29377 146389
112572 32499 160223
127331 112572 10582
112572 64113 31692
50407 112572 151661
130660 112572 25007
78805 112572 34678
70259 112572 90463
112572 97959 65414
137658 112572 27690
112572 85355 42143
99845 112572 87315
112572 83873 64013
59145 112572 143867
75516 112572 149449
112572 90210 135707
7579 112572 59844
112572 55786 6259
112572 107442 145964
112572 30017 85939
111101 112572 5414
70889 112572 46401
7266 112572 124571
21122 112572 129114
121507 112572 7458
112572 124569 20144
36879 112572 180840
112572 58924 151557
43329 112572 172509
112572 18140 27923
129771 112572 179773
112572 107974 27276
86106 112572 189353
98024 112572 77494
112572 71557 108552
91958 112572 181323
67673 112572 40713
125427 112572 76905
113413 112572 30238
96443 112572 180222
112572 105863 169605
29136 112572 120504
112572 65790 18085
112572 133611 35449
56961 112572 10990
112572 11828 107068
112572 45290 186839
112572 32112 41951
79602 112572 13227
34715 112572 24740
112572 129630 194201
112572 43026 20381
28679 112572 88389
112572 41024 154043
29392 112572 71365
95026 112572 170000
112572 1319 53396
92881 112572 182356
112572 1335 175741
112572 95950 113406
112572 5779 145227
112572 36618 17843
112572 7962 101887
106922 112572 34384
40880 112572 174832
112572 109673 92870
10910 112572 121737
112572 1044 184724
112572 102521 65587
112557 112572 137310
112572 5206 88594
112572 42218 67114
135514 112572 74545
72779 112572 28840
80555 112572 88230
112572 9522 180634
112572 120589 116806
112572 141754 119676
86995 112572 176927
112572 9925 96327
96957 112572 193113
42308 112572 35479
82016 112572 171131
112572 136321 69451
124585 112572 33876
43484 112572 131650
52582 112572 28785
42232 112572 85196
87490 112572 73605
81474 112572 23892
132228 112572 30307
112572 121446 12399
86627 112572 143960
112572 79441 51250
38296 112572 167309
43490 112572 40146
112572 50553 186029
27812 112572 71153
112572 27760 9935
41672 112572 42338
14313 112572 123794
112572 68540 88461
69956 112572 125579
133704 112572 117122
26861 112572 70815
93832 112572 18492
68216 112572 197666
112572 30001 143096
120739 112572 32615
107842 112572 37831
112572 43918 34875
112572 116535 8402
58681 112572 35135
112572 115826 158030
122088 112572 89959
112572 29642 165873
61069 112572 52020
26400 112572 55339
112572 66891 194879
112572 85428 85517
112572 118430 47593
112572 126560 43566
112572 64003 20857
112572 84013 194974
112572 121289 13680
112572 94714 13282
112572 135794 156493
19597 112572 54110
46303 112572 37564
31690 112572 177585
1352 112572 103948
112572 146467 151035
127839 112572 6762
112572 79982 11191
30510 112572 146193
112572 99237 80756
48375 112572 194765
127993 112572 170507
43348 112572 52253
61710 112572 115247
86194 112572 133279
17838 112572 114649
112572 36823 132658
39298 112572 156786
112572 140791 140381
23210 112572 160579
112572 9153 179882
112572 21221 176056
21928 112572 40804
28999 112572 102171
112079 112572 167068
112572 104342 128821
112572 60947 94782
112572 121496 49451
112572 3205 43104
112572 276 162731
143073 112572 189985
112572 37618 108559
112572 132401 37112
112572 109590 153196
112572 82602 85187
112572 89420 102524
112572 59597 71915
1827 112572 169657
112572 9758 104672
112572 83138 50298
55292 112572 99474
61771 112572 14224
112572 142389 30798
104116 112572 192986
81765 112572 81678
71762 112572 75522
112572 67384 118839
91418 112572 151328
12071 112572 193095
4754 112572 179589
112572 65377 2249
112572 135621 83581
38586 112572 82409
75096 112572 129093
112572 18347 91411
2976 112572 185458
127226 112572 12581
43091 112572 27154
68034 112572 2024
53104 112572 42572
112572 71615 189675
76649 112572 50707
112572 123069 47242
112572 113048 163654
112572 101364 148876
112572 1767 47730
10325 112572 42738
112572 47188 29890
19132 112572 20023
112572 109470 75781
112572 123618 31767
43921 112572 163238
23497 112572 88874
85840 112572 10495
10 112572 120300
112572 7533 121596
22494 112572 92355
61577 112572 196878
138330 112572 163560
61745 112572 47236
112572 4196 173217
129102 112572 119747
112572 56652 123430
112572 27706 56035
112572 68532 67259
112572 96840 25148
112572 57079 173600
112572 123555 98981
81123 112572 83339
49751 112572 5674
112572 134462 108485
112572 54291 91989
112572 78355 14575
48562 112572 95057
45486 112572 97282
112572 32096 49444
130645 112572 187948
4731 112572 147768
112572 146115 146034
112572 56934 120894
71766 112572 37989
112572 98843 104291
33500 112572 117079
112572 17079 174969
56472 112572 154411
128150 112572 192737
112572 141954 198308
132110 112572 29349
112572 5302 63265
112572 73593 34422
29886 112572 104271
112572 121201 148751
73902 112572 60545
112572 7368 92477
60385 112572 93524
112572 42102 141533
59104 112572 8842
105311 112572 179277
145563 112572 41295
72242 112572 124270
112572 117214 126751
112572 123400 73548
112572 40531 178692
141350 112572 60401
87915 112572 76557
69196 112572 177095
112572 127674 81804
112572 65901 90217
112572 3725 189697
91454 112572 27980
133213 112572 104274
112572 93234 120437
112572 63852 11444
58180 112572 3525
112572 145265 163179
112572 116008 9317
38503 112572 25448
112572 113076 10062
92986 112572 45978
85996 112572 137555
112572 131027 152108
99836 112572 181540
112572 94304 168916
53985 112572 102845
19881 112572 28570
45708 112572 58852
8591 112572 71481
122146 112572 84971
38122 112572 128771
47516 112572 131315
112572 116507 3301
12030 112572 81059
36090 112572 167278
15726 112572 136791
91575 112572 189471
125707 112572 17008
112572 62662 80412
112572 83574 199294
73240 112572 30341
112572 94124 27459
92257 112572 70895
66388 112572 30963
112572 45117 79877
112572 115556 156210
112572 41123 48748
112572 142992 131825
20727 112572 122810
112572 64207 158935
56695 112572 118206
83225 112572 131859
112572 105452 171741
112572 141422 74398
112572 94018 51058
126636 112572 45334
54037 112572 112629
112572 99409 167618
41109 112572 101811
112572 82518 193569
5719 112572 197277
114360 112572 175877
112572 57547 150357
113459 112572 175185
112572 86026 38265
7866 112572 73671
112572 28410 590
95767 112572 103087
112572 43660 123139
116244 112572 6382
112572 47681 130507
48585 112572 116812
112572 14369 142628
112572 11533 128397
112572 90072 142491
113926 112572 125937
28155 112572 3056
112572 67085 10344
112572 137772 15069
6197 112572 83581
127937 112572 51361
112572 92374 173732
112572 95328 30282
108866 112572 81031
112572 70930 104909
7756 112572 37592
112572 120758 132583
112572 145544 164787
86298 112572 29814
136754 112572 57588
135438 112572 81265
33496 112572 169179
112572 9189 59536
112572 10599 142004
112572 70323 8904
112486 112572 171601
112572 113862 8328
112572 117207 125623
44939 112572 121251
74463 112572 26561
112572 80123 40287
124555 112572 163955
112572 142355 165070
108975 112572 162104
46704 112572 162588
104738 112572 35355
112572 75338 81785
112572 75797 123424
46786 112572 12810
112572 5683 94037
88415 112572 47218
91509 112572 120567
112572 64464 68809
112572 70824 38644
112572 59854 27221
28234 112572 68417
112572 47398 65265
112572 46676 121236
26954 112572 37794
112572 56099 10104
142057 112572 167855
112572 144530 125253
21428 112572 24987
7327 112572 121448
112572 146515 56216
112572 9025 101506
144793 112572 124785
112572 128686 3423
60293 112572 60022
112572 43362 10303
68367 112572 2071
123701 112572 189296
8905 112572 127587
112572 106451 23167
112572 141195 101145
112572 138942 53413
43214 112572 22639
112572 62377 52441
112572 10389 82964
112572 79433 89199
112572 62425 199803
84176 112572 192784
47577 112572 130325
5015 112572 23195
112572 95493 78995
72374 112572 4949
141317 112572 2993
112572 118133 62528
105148 112572 33862
38127 112572 116653
13429 112572 57752
64678 112572 36314
1332 112572 98880
112572 72915 131770
82020 112572 173413
112572 105972 168954
110573 112572 122146
2044 112572 996
112572 69011 106005
112572 13948 61563
96316 112572 98593
106677 112572 89167
112572 110885 1794
122255 112572 199192
112572 22476 183528
112572 144333 139592
103350 112572 136603
96519 112572 198595
58189 112572 14458
112572 42132 104921
112572 21436 130448
64633 112572 180347
59982 112572 191857
112572 128872 162972
112572 5360 110268
73750 112572 103094
141578 112572 102287
112572 106668 94994
112572 127808 84803
139206 112572 1381
82274 112572 15027
60179 112572 46942
112572 74972 60742
60466 112572 6048
115887 112572 186130
139941 112572 17205
54549 112572 129459
112572 116632 186789
96846 112572 68573
112572 101453 70561
85343 112572 84682
133047 112572 135939
112572 130369 86312
112572 127330 6538
126377 112572 37569
112572 128416 57393
112572 7723 61576
112572 139363 129080
112572 124185 31852
46359 112572 5399
40423 112572 20709
24422 112572 116633
112572 135535 149366
112572 62564 77243
849 112572 78930
112572 90354 172471
112572 78156 28839
25209 112572 28544
130684 112572 132076
12724 112572 186038
112572 62249 167532
117068 112572 69152
90194 112572 48582
89981 112572 150728
112572 49642 151164
112572 71093 90580
112572 102877 15906
62081 112572 98311
123401 112572 139323
77836 112572 100369
137965 112572 65239
112572 118438 151424
112572 140260 79397
66690 112572 96404
112572 12487 148764
32022 112572 101394
112572 130497 115122
70631 112572 113994
112572 98558 153750
95507 112572 153019
112572 26781 120115
112572 141178 182577
112572 49121 79940
43035 112572 143783
34868 112572 171913
112572 66114 23231
112572 136736 42563
112572 42211 113241
112572 78033 135218
72647 112572 59014
112572 10379 123223
108202 112572 134335
112572 112755 157290
112572 57688 21145
112572 80480 139305
123850 112572 114324
61444 112572 190479
112572 38165 10371
110475 112572 25684
61553 112572 147096
112572 31135 22352
23201 112572 151495
130317 112572 62215
886 112572 153715
13515 112572 149672
65129 112572 152835
139552 112572 76937
39604 112572 182947
112572 29113 63482
112572 134137 110549
112572 65997 72656
23223 112572 93255
112572 41861 87471
112572 101373 175809
112572 35907 87132
112572 55793 25622
112572 39848 158819
29398 112572 18185
22478 112572 69346
85221 112572 2518
112572 133622 139786
103850 112572 6997
7764 112572 196951
112572 96781 95163
113819 112572 135902
112572 33043 116384
112572 106182 181972
112572 60372 39935
112572 97418 22275
112572 131461 182954
112572 33626 122781
26083 112572 82145
89792 112572 98127
112572 28771 7516
140688 112572 33848
112572 29984 60728
115729 112572 103918
32036 112572 141718
112572 50639 104784
112572 98572 115303
112572 29944 148391
112572 26709 6796
112572 140268 183888
129820 112572 122100
112572 12049 165990
112572 36811 41511
112572 96711 50295
112572 84331 38618
39163 112572 120482
109482 112572 116402
4926 112572 49276
112572 87555 5306
70347 112572 48440
136098 112572 3344
112572 103537 93465
112572 124337 87374
112572 17166 95360
126168 112572 42622
112572 114165 46086
112572 111017 97134
83834 112572 70614
112572 26077 6404
121887 112572 154729
112572 32731 16725
7573 112572 91829
91580 112572 79804
45913 112572 25078
75985 112572 124385
105572 112572 161373
90184 112572 123831
102757 112572 127471
112572 46999 159238
112572 61168 45716
112572 32837 20218
112572 34770 96879
112572 43134 100169
112572 68069 100063
112572 73583 179694
