20729 75573
12412 10797 16197
13400 3068 107615
18097 13447 62533
17211 13485 5565
892 9803 187572
13381 19657 43074
5137 10291 51463
11779 15301 133395
2913 8504 144845
4113 9714 195415
13992 3673 162644
13215 18037 174187
6013 6397 164974
13139 16849 155024
6174 14630 15180
2033 5221 145286
8431 13485 128171
20256 17731 47451
1854 9282 64189
17107 14691 125231
16783 16044 88298
795 6106 62086
7079 962 89949
709 10205 6331
12973 4129 10456
20299 6958 139399
5640 19280 143005
13243 20638 71870
4532 6051 177166
14857 13550 33694
712 157 39441
3475 16924 113063
13800 15139 78552
17098 9994 3347
23 15796 187360
8980 8778 58683
12062 13516 65469
12187 18537 170694
9621 19151 196877
11237 6442 194771
17651 1944 114609
12432 19938 61652
16159 15661 111963
12193 836 54845
12527 9877 182564
5683 12884 176454
14530 3653 81046
19221 7033 59983
20715 10084 91264
11771 15451 137728
5561 9541 185265
5003 7392 173705
9797 18198 122514
16432 8759 172618
12865 18025 67270
17812 16849 182225
6791 2724 95842
9522 6470 70747
11092 18608 72182
219 19358 80921
7601 5556 154404
13639 13053 139674
5878 18568 62805
9250 11254 120865
18693 4983 87452
3327 3080 193193
11108 14178 154121
3811 8613 4124
14873 19683 3307
5922 11342 69841
19742 20674 12833
11737 6727 61534
13922 18189 84649
11735 10783 84092
19029 13410 52170
17847 10915 167384
3461 1823 22795
2555 7782 34756
16119 12801 42015
7285 16144 176
3963 10287 88732
11721 8156 27070
20555 1226 145001
16619 10225 119564
20531 19287 121511
18978 11783 172446
18417 7845 24527
3451 3206 161636
13670 5405 76252
4970 5090 115603
4023 7758 83033
19940 18118 5850
12472 6457 59425
13320 1306 137096
16157 4218 3064
238 8411 193569
8681 13729 124493
10514 2378 63097
8302 1836 152374
20632 7729 96496
20246 17223 8504
12471 12341 107659
4735 19271 131362
9114 15369 16141
1957 1362 98430
9336 976 19599
12032 12698 134171
19504 15125 3039
2054 5351 70007
18854 11328 114721
20423 12108 44740
3620 6428 199160
7723 18421 171309
14201 4389 128588
12638 9001 170352
10894 15344 158733
14252 20697 60750
7730 4215 163788
13110 16752 25231
13189 9709 50134
7803 6061 173883
6223 11849 77286
2322 10 93551
18256 1088 31237
12259 2405 113746
19421 18753 116802
11908 4479 133615
9593 15545 142959
9329 18103 170105
18583 9793 126236
9728 6190 90636
15027 8888 173027
2484 17251 7684
3573 4643 163953
11854 1177 142350
3590 17252 169789
17724 4368 23098
10682 13797 17434
980 8877 51045
19934 5176 65028
8810 11981 72936
4653 734 146404
14925 6530 169470
7982 6080 91335
6441 16189 98533
11626 8112 82643
15357 19160 175166
5941 18298 171230
6064 6477 143383
16876 14307 28143
3689 14622 192913
7912 15906 198221
6794 8961 176226
14148 13874 48303
13307 17816 171841
6712 7993 144773
16677 292 14122
10766 12769 197736
12372 18909 178521
19728 14770 18617
14448 12915 128348
17784 15113 83671
204 15942 50264
16031 5459 153003
16482 14597 144267
7935 12347 165092
1261 2759 144944
14911 7181 109121
19719 11885 95794
8973 10517 93804
20435 14033 7953
5132 6741 182897
2222 17214 61403
10975 15930 161941
16214 3398 56918
7936 11175 124088
3279 2892 63343
11799 658 112466
16180 2633 152990
8887 20490 14149
19606 1946 29500
20522 5401 158713
5131 2339 110130
6693 18226 21072
19604 19892 101162
19064 12860 73329
11886 16080 190375
16231 16352 24554
2565 5897 106104
11596 2940 106546
14570 13322 766
18080 10187 192485
1135 10986 124597
13016 15988 112719
20502 7841 96675
13487 19595 146919
9900 15448 33327
51 1599 136554
2810 1830 154465
15875 13270 45649
715 7053 50426
15848 20056 144358
6859 4123 53882
19695 1660 48092
3071 6635 91147
7530 3978 157895
16761 20363 91042
18579 8345 115798
5459 2353 100214
5225 756 113283
789 15032 158591
3676 18170 179246
18936 16510 133695
17710 13336 25554
14545 10146 189050
280 4519 78940
5851 12550 61079
18287 14038 102289
19476 7983 197509
18400 19706 75993
13689 17458 187785
6435 17477 185871
520 11756 12592
17688 1517 74004
18485 19462 120429
15078 19917 81305
19650 16880 30360
1334 11838 195322
13038 5445 14768
16666 1999 191928
14724 18145 62155
13043 5662 93331
7728 19203 177230
10384 7202 80769
14199 1358 82759
2816 18941 48987
12687 2433 190137
3337 6640 198189
5637 8877 85621
10547 2678 157113
10856 12767 92026
18101 7261 112943
12469 10216 37885
15960 12017 52448
9118 1047 59122
5335 7237 133621
5460 1327 139658
15278 12560 33088
4010 7950 114490
1591 18313 77416
7552 897 186521
3817 13301 178295
15136 2098 7750
19639 9690 7479
3248 19930 176660
8659 7808 155452
15553 10461 104587
16683 5840 59541
16926 9866 158868
15630 2250 94639
10443 11176 181898
11279 2761 40676
18961 126 73383
6726 10219 15437
13823 5424 18518
2780 13739 155652
10062 3882 67376
14540 1791 184558
15520 18195 102749
6156 17932 168885
9055 12496 145369
3087 6892 157261
7588 7743 83727
20575 17094 179050
10439 13411 198105
16334 2727 48391
9756 3375 192524
10089 15444 199981
19673 1408 192998
11937 13965 167497
20551 14183 74648
15065 8670 32939
12277 17094 117407
3608 10678 68303
10046 16757 47104
19153 15371 54680
14639 6641 188581
2283 3364 139799
17089 4178 140125
8982 7036 153421
10982 14826 94512
18661 6677 35767
5192 19211 23929
1091 1969 8725
3837 14758 97693
18214 2734 167136
16788 10521 59038
9974 2400 61025
191 19071 85919
16240 16007 33614
17605 8043 19435
3559 5081 9416
11092 19548 155812
8116 11637 89815
17400 10589 156568
6544 7911 62589
5985 14373 71774
2085 52 186066
4277 8452 172926
15818 14991 138493
12708 2036 176656
5115 3236 22221
1177 4115 140721
13695 9263 52621
3956 14826 97526
12524 13273 74980
7610 18259 148808
16743 9979 148079
10339 1642 67224
10696 4898 99673
3114 19617 30113
12974 201 122669
9114 17540 109091
5211 12485 144694
15051 10212 162481
1569 14501 1143
13279 19233 10683
16916 3927 36810
1151 10056 43232
18420 15395 140813
7254 19480 195570
5295 13373 100675
16519 5344 154570
19105 13195 80114
261 4134 152016
431 11867 190785
18203 3060 11189
19711 5183 148937
15336 17446 80187
18727 12164 4248
8231 15256 48152
11879 2088 74965
9571 4283 61931
2234 14423 110233
11401 9502 191350
13423 19102 121599
985 16856 196126
19585 12910 28687
9729 12159 161444
17568 12739 169964
17839 11614 114315
5524 19231 90973
4233 12851 179645
15785 11056 103375
13824 20160 9053
18430 13608 48711
8767 3125 53791
18253 17088 157232
6153 6128 115040
2190 8689 64386
8992 3026 175862
13624 9564 98622
11204 11875 11009
18014 11203 61730
13000 20080 56894
12220 13200 78690
6556 19435 106187
5354 12852 77882
3365 14755 137125
17749 18592 97293
16627 7715 196898
354 2359 141659
17230 9013 25246
15955 3809 159407
11207 7067 151609
7182 16117 44965
8004 8927 75418
4929 1685 354
10254 15025 145439
15059 19095 41652
20046 3973 118370
3186 835 199539
798 3806 98101
10314 13723 198587
2184 14360 21227
1743 911 126579
11814 16714 166736
13687 12793 110588
13382 1872 180825
10455 20384 36141
1230 15163 26248
7110 2115 16511
1488 15596 143499
16851 16585 167516
7138 14823 7652
9732 16184 33606
8404 15162 139209
16239 1372 180697
120 606 85787
16541 13297 172881
19107 9257 190669
2833 10357 17566
740 3886 10657
11001 3812 92399
4071 5447 53105
13484 8540 27121
9808 13144 171689
10633 11057 176255
19638 20000 113413
15492 8962 165779
20608 7105 47872
14334 5171 171490
10673 12331 116160
6308 7413 150389
1716 20727 10457
9741 16032 49009
14184 6910 63763
3618 18783 168909
19041 16205 167100
3772 2287 198511
13903 1401 99831
17984 9278 198004
511 14568 198948
7534 10032 33763
14408 9176 83340
12031 17490 188889
3708 20106 32675
15943 9272 87087
3565 6652 23011
10495 11818 11993
9252 2611 160623
7440 9965 7312
12148 3191 17977
962 19404 6166
3622 3043 119826
12569 6992 57830
12463 7625 77741
20192 5169 84278
1986 5950 173482
7146 19810 44274
12936 8168 88341
5226 13390 160326
12084 17781 118195
14905 14829 189573
4997 5790 118310
17690 12384 18727
8832 15976 7464
12032 12815 109584
13757 13539 53845
6774 17601 170990
7313 4684 35839
2064 2954 158425
8047 20257 12907
13343 11951 24490
7103 18368 3298
8222 16476 88231
17699 4053 89310
12685 1950 55958
14775 6785 173278
15039 7402 123132
18481 6061 131622
13944 1550 73931
4853 11385 34415
10111 5776 69245
15625 6802 144466
8115 17798 146691
11891 12480 19488
11331 15624 65957
19020 4771 77246
5450 19791 160102
2614 14246 90661
3902 16370 61653
3370 3792 114514
20103 18008 2471
18729 10586 161173
13137 226 144071
7910 12377 92523
1717 15764 97914
13249 14472 7825
15114 15385 80684
17566 6158 47702
19607 19988 132222
4569 9489 112800
17737 5213 11128
15365 20148 87936
20597 17049 168526
2066 15360 3746
20055 20163 40938
13023 8922 10620
14934 15631 148728
16371 14708 159015
20466 16218 74228
7357 484 192115
1486 15830 61032
5510 6903 184189
9766 19374 37827
8955 2870 78202
6027 8912 89290
17683 16379 124014
12827 4878 110585
4868 7633 191215
16054 7861 66416
5869 7800 113592
13857 19333 182788
12456 10817 9165
17383 7472 75109
19617 13745 195846
19487 2364 78698
13265 20371 52249
17517 10065 199007
10342 3679 98820
19952 274 186319
15927 4549 148488
10091 8343 188548
7579 18642 182820
12870 17926 27208
7450 6519 1228
2147 18097 60126
17284 8035 85806
1792 17965 140165
14980 9401 55781
4200 15961 52918
3586 18788 166493
3696 385 164348
14284 14402 59436
18159 6590 28089
9662 13250 32244
802 7852 151919
17886 12244 163560
17563 20349 114896
18196 10761 71249
6856 11944 146261
2028 9537 169128
10435 9055 130148
14347 9503 49862
12473 993 29989
10994 17389 130056
18250 5437 45270
155 6927 138933
5650 8165 173104
5123 5535 106612
15346 9674 4016
14743 14272 117987
8539 19797 150495
17929 10311 154981
13349 12117 174452
6708 13763 142705
8451 2221 187877
12764 14296 93765
7761 17694 82160
10123 19590 32814
14501 20099 150611
6946 17011 147115
11899 10979 3752
16308 10727 84444
17793 3657 53964
16995 3988 94626
12459 11473 164431
4247 451 194994
207 2250 7083
6008 2074 189050
5615 16046 168048
14570 2121 71241
10896 19244 19968
50 6089 37523
11802 12770 168798
18173 14011 33109
11587 14420 58523
10787 12959 68269
18602 14659 101618
6476 20528 187045
6684 1920 71320
10026 2607 13658
17219 17029 115413
11398 6646 24643
11540 2188 56626
17720 13034 4453
3206 7347 123855
6566 17168 138041
9943 1867 68509
16682 18620 111723
2676 3371 183512
2674 14132 47404
4567 14246 174483
4621 11392 18803
929 2598 102735
2195 18686 11663
4656 1725 6388
19842 6911 158184
4153 15562 9669
165 5210 89678
3773 20608 140068
7907 4539 178240
15774 2070 98032
14432 7163 187842
20297 304 147697
3399 16398 174346
4993 12452 69701
2533 16837 150486
19367 10994 63816
3942 4188 95485
4229 4982 193341
14267 11853 69317
1272 11063 12281
8780 7962 62430
19621 9155 7810
707 13760 168941
7142 13838 132486
13427 20702 168696
10454 12093 78074
17729 13342 127978
10619 7931 152028
1758 13385 92644
4629 19406 106143
6434 18589 97159
6490 4599 6916
13444 2146 106368
381 1001 144300
13918 6194 22211
17940 17426 61997
19762 3412 12497
13079 11261 138458
14208 3975 52895
3382 17358 69040
3848 4541 118191
19284 19551 123041
11316 13477 126394
12576 2895 109972
8294 355 131699
2640 9408 10727
13926 14485 173062
16743 15929 176990
450 331 53358
19369 5367 124413
9672 4248 34021
14921 13957 107165
3544 5139 172743
8342 15706 28336
18445 2850 154445
2991 12717 100937
18117 766 153497
4922 2590 76275
13712 4494 114649
2576 17650 121105
2755 5880 113397
14649 18625 163868
5986 10790 25357
19227 4576 112648
2649 16179 138848
8834 4941 68469
5131 18348 38611
9645 6830 109469
18213 12971 89844
10545 13523 33102
5228 1657 157241
3859 4689 57100
16895 12790 170660
16314 18880 35547
8707 16704 9518
10664 6581 1788
13904 16556 170202
10500 7108 170791
16712 10417 10377
1522 3914 9286
3212 7142 157033
4702 15371 89006
15924 3389 161653
12364 8324 188190
263 16015 149527
2099 15784 95062
11506 2120 17788
15640 15366 147521
13930 2876 130006
16059 14776 187452
18643 10363 23552
17424 19754 195901
3880 1370 153221
5974 18299 141514
7635 18408 188532
2681 11232 157072
9761 1733 126110
9354 16511 73246
16249 8276 5963
12505 11625 8374
3456 4145 168884
3079 8104 28988
11170 9282 169981
14571 13659 175564
4756 18532 170423
12682 7045 18905
9638 6188 92795
7241 5915 147260
8947 3482 11306
12904 19392 182681
10624 15664 96545
505 7685 68504
20458 4980 184577
8827 10879 55205
8509 2081 188145
14490 20544 40
17208 5924 9539
12160 16044 182429
4978 5577 168824
3949 14473 38307
2258 9223 4355
6263 9004 190287
3709 20729 33198
13775 13867 62621
19150 19078 5948
12943 8483 183113
18808 12101 61072
17533 16315 1499
16681 3736 56683
5743 11130 55938
346 3947 110037
5118 11343 84803
10330 5171 53939
367 9666 59616
11362 17933 53907
4150 11382 115077
19911 11138 29661
10042 1400 90792
10967 19261 172090
20413 12070 116098
9172 277 81093
4810 2406 23891
7147 13142 107298
17664 4101 112633
6709 5280 178486
698 11838 191605
8511 8434 101281
8381 16950 57158
3450 19757 182429
13160 7753 65331
4718 10333 98617
19908 14253 176718
8454 18882 145762
12917 11921 162333
15128 2285 105448
20475 15189 199150
19926 12995 38162
16726 13963 109358
20322 6598 72132
2037 8628 147078
145 3539 118784
2379 17925 103220
18926 6526 172814
15589 4447 125878
12133 2118 78091
14475 15304 54453
5468 10 165294
16012 16617 139400
59 20275 43739
8797 11163 74841
10909 5347 160650
19539 11370 116985
9321 16077 85384
7442 13548 138887
9370 114 60990
7325 17541 31652
2880 15919 118624
16483 4579 45431
17011 9478 191935
5494 5220 120488
11981 14001 156866
19463 779 22732
14327 15191 42654
19261 5962 70233
13107 16331 59867
17327 9451 143749
14818 4171 81472
17356 4144 5926
10887 2497 74690
15336 3698 4564
7827 2593 195735
3663 12980 195784
16201 2142 187008
7397 10305 171071
701 12506 31840
6150 10957 77011
17716 19218 161282
18304 11396 59871
18710 15743 77862
20224 9705 5309
7863 2296 92601
8807 3408 155264
18273 9278 107494
9818 5036 105064
6754 14025 195303
1959 19440 38355
19411 5095 145508
13814 2063 1998
10409 18217 131165
18072 6187 169025
8105 20381 76794
13057 10457 22418
6241 10063 172325
5425 10852 149798
8010 13790 154954
7516 15748 109001
18356 2005 56632
16911 10295 170827
2370 14653 175388
8585 12125 54358
3250 19688 67655
8375 20220 80666
18390 2560 125444
7640 3263 37771
1988 6834 194832
10911 3713 23319
834 2354 198647
10567 11215 175506
3842 19956 136005
9955 16711 125509
1696 2988 163547
13302 1633 61221
227 20669 59179
16662 1167 160819
10029 18804 102438
8053 9975 131468
19058 8837 58121
19885 14399 79953
1171 12218 195466
6616 11721 35978
14189 8395 157079
2757 18769 155310
9079 18641 180448
8055 19128 149120
10516 11504 170458
12883 11670 53721
14009 9498 165532
11318 7945 78128
13317 9122 42295
8122 8455 144472
172 4060 78529
10156 1841 16215
10274 14480 147608
16181 1728 114004
16154 2202 81626
8205 12354 64703
6876 17155 184244
15264 18624 16932
18978 14449 70864
15580 15152 171381
4035 9921 161342
10065 9635 36420
12910 7005 25030
10291 15319 93805
5474 19196 6936
9803 17663 24774
18340 9304 114166
17024 1453 65950
1068 12678 59150
14058 11988 112704
12168 10785 163871
16012 9726 179641
3243 2499 40008
5162 15848 120713
20246 10445 88053
20476 12706 184161
5185 8633 139475
11121 13670 98423
19354 4492 4287
13653 12664 132770
17786 9051 175860
15713 9811 4430
462 13518 68494
3552 8480 80682
1264 12738 119935
19271 14926 72617
20008 18924 133182
9637 2597 60825
14541 7221 186098
12543 16414 173801
5434 8837 185744
15112 2231 103830
15836 5484 129371
6683 13390 129538
872 16416 32242
583 6713 167913
12214 20024 158939
16729 18789 3143
4237 16224 143073
15516 8902 55984
18267 11267 3178
11949 14439 4133
8484 17342 27292
5694 12661 134234
7129 4681 110279
830 4672 169572
8225 20173 121334
7658 19622 56654
4600 8673 76651
17137 4930 77386
15539 15015 162766
2212 8946 46234
15412 19936 125664
8488 8729 12729
554 15735 57667
2945 17059 3153
6489 7602 85071
17662 5147 19804
74 13264 18731
10399 4439 193651
12292 8259 181291
19060 3759 170371
14579 3844 58421
13970 6836 52793
13509 16880 15279
6843 10962 86624
6884 19170 67720
18208 8703 101393
14541 3119 97321
16324 19976 134714
6095 8056 179516
409 5014 170607
3923 3170 38058
12430 1073 103959
568 791 56854
19291 19817 171422
5045 9302 96321
7403 17810 135524
18815 4754 155603
18560 10207 60063
17695 1303 27913
16333 16168 77829
8088 12024 184662
5334 608 190404
14094 11697 18138
17935 2056 135306
4690 19481 29798
12036 7253 162623
19394 18595 30821
11143 20415 78105
13273 11090 129803
10749 718 58805
5334 4234 104552
6796 12140 20995
13372 2271 57690
9225 6523 20828
17327 17221 55812
8388 19437 33785
3144 17959 37939
19008 4184 24649
7137 5299 191271
719 18565 92185
3925 1279 63803
3429 10325 109502
273 10510 125636
8509 19815 175213
11275 18607 32146
15043 19362 42722
16644 10490 32966
13182 7274 159659
2606 4811 27309
3710 131 46399
1996 8317 2033
14294 7946 33391
3743 334 90324
12092 574 69262
12829 8895 157029
8909 18878 41131
5539 9896 23418
4182 11671 85264
11850 15994 40062
11855 6207 30999
8766 13174 114630
5463 14281 47441
1464 10773 170934
16840 3564 28753
7087 12757 153790
12612 7505 161953
13886 17499 61817
18331 3425 179047
10346 717 66719
13986 6067 86575
8970 8318 83815
12425 10833 136623
15024 7474 101923
16502 3395 77748
2985 16220 13343
16373 20355 175130
2501 8364 17340
11364 5431 101514
10720 14868 11320
5846 2716 135773
9249 7330 154652
10366 8285 145659
15321 14357 1924
16131 17341 80972
18867 16832 30151
14522 6282 67592
5865 442 166496
1628 2646 123622
18642 10467 41180
18626 3379 153811
17421 10483 5501
13398 13775 96009
6475 12285 139434
11059 5937 190718
914 13807 26156
3687 16464 122937
17267 4954 111420
18469 8990 85566
13396 19330 4733
8293 9884 151370
19398 6124 107245
14648 11323 30472
19306 3514 119051
11246 9398 39514
16479 18866 109577
5298 18570 82675
2171 17203 10249
7216 6677 182463
3652 6628 176726
19376 3284 140104
4520 1207 90646
20700 17862 24307
