171193 93248
44826 1942 195962
82534 144116 187808
118141 110028 43528
119388 70369 444
5253 115706 25269
148445 42406 112596
36604 102467 145824
3773 74846 60258
10142 60551 169216
122606 105527 126466
2455 83488 159900
100551 59019 49259
27656 170332 11155
105939 163070 143248
66853 133458 175206
36399 170051 38506
38159 134783 126063
64525 140399 94848
29912 63597 124760
65170 6710 150201
128277 157547 70549
127465 135692 75424
103516 122827 136605
154723 119211 28680
26300 165960 3681
41372 85162 112643
83695 36883 3449
7418 37970 159517
40098 4656 145484
25143 57669 79754
52294 62855 11974
58572 61936 178641
60009 158703 24647
53571 166984 94058
51641 123224 44664
7444 83890 126353
11005 131285 60893
68187 77045 165259
58135 105207 61525
154137 119253 187449
155359 9305 89781
151391 123998 125328
140775 114962 195464
109676 136522 89349
163 132659 172834
77167 159453 126382
138205 110473 174593
6328 116233 167865
157705 18307 108175
114124 161985 176816
29589 126744 73497
65931 40099 147199
23917 138661 103275
25518 161134 35683
116300 162812 96977
26633 37188 20913
127534 101621 66610
98995 120004 135037
170804 97021 45658
95242 123769 47884
92427 142809 10457
92595 30555 78940
16198 126335 105779
95023 87225 151067
166080 71172 165320
56136 151743 84882
69602 8755 123296
113674 69325 80803
73701 122274 21314
103621 164790 195920
121890 154541 113370
88962 75822 117067
166635 105533 109571
138357 60432 181427
126962 77724 69224
99881 123985 148660
52482 42170 156607
8761 118146 83461
90402 125213 123050
84787 62999 60459
18028 76852 17456
9334 167429 167872
53172 96155 59132
84814 168586 155000
81589 26736 172852
50585 21481 88079
54372 28383 66975
112175 124358 111713
142581 55846 127836
65736 147372 117740
9654 47728 31202
56558 134613 120973
111681 168076 30382
60403 127116 80934
97199 62550 172827
143159 20246 142703
128646 120345 148325
81370 51397 106503
91172 67535 2015
43704 139185 57967
25576 13950 141416
164716 69035 161058
119794 15138 140852
134216 84003 140552
83811 28463 169370
128556 53804 146919
3103 119351 3478
5535 14971 64507
84347 145096 80484
66294 89439 145165
61683 138211 95801
19898 27841 189296
102121 16397 170481
36885 130115 23277
145566 64876 78761
123594 39296 148282
136549 156892 26893
115632 170185 116355
102518 62237 156831
150494 148287 52897
68063 141643 79085
149378 63030 180104
3488 21340 38840
127011 90805 94750
87192 1354 151411
128766 84374 57385
38554 119038 99143
144335 85817 18798
157806 14956 168282
32038 36785 166568
17928 110228 159855
48519 70716 186449
155719 131932 138165
22755 54947 152134
123308 141349 120192
150267 85534 53424
18502 59968 118533
59096 86829 143079
116787 57612 71372
107084 159483 154955
85006 159309 79470
20060 54656 79574
125545 78636 190232
161034 14457 164897
56536 113480 142944
51803 101557 149773
14394 84934 69584
14539 37961 15807
83104 124066 29186
37599 35799 83174
22682 37633 22384
169284 100064 150871
124259 143591 53254
130091 135860 153634
144275 88777 19623
93677 19089 30085
11579 155120 48122
134565 56192 22889
111391 151510 54976
105622 8557 130581
99893 91461 97459
135546 81268 8844
131915 43256 86646
76780 100415 38516
123856 75816 8784
158264 46966 150487
9025 94948 50464
19743 16088 3714
96755 84022 78646
124881 79743 54284
123514 11753 85710
85409 52748 152222
127346 50804 192663
85350 118831 124384
90034 106586 175266
81282 47744 45757
150225 26580 64848
117583 128338 79339
136381 62800 62132
130663 47160 53615
143150 36242 3408
134725 89722 85373
14148 66857 152454
151819 34254 156033
97459 159180 65979
4326 156978 14673
25202 106596 129794
160754 156878 20984
92917 52295 144938
90770 152739 194433
18339 124096 127729
57234 27875 186003
4956 86286 5505
105814 59279 96523
87037 133668 63880
23424 29659 26940
87192 162576 147273
26211 44359 159398
57602 143942 157829
48676 139726 146721
114130 136330 188888
17540 155968 178361
110978 125294 4081
35407 142731 157706
134228 26348 162857
116199 128851 33351
18249 8800 147741
12546 30464 148160
31562 94568 157540
24562 48418 167559
162848 143472 52248
156327 11539 56200
25765 131860 198401
91387 137112 79752
37169 109978 2542
32709 99552 133782
79979 118623 21467
31374 4623 195115
43756 125158 63346
8063 47242 99945
13323 34803 101800
125802 60190 5170
18784 98351 130204
74681 13638 166978
102687 52163 17172
111997 109556 23690
162592 120594 150577
113204 159101 128473
14718 80739 165044
18344 30583 196537
6676 71204 87777
96375 138534 79688
139136 23394 145753
5874 84756 11492
127064 139128 111060
137206 46247 110000
31574 24389 3315
145849 112001 164705
92194 163506 169023
51593 48955 115110
72140 64574 150245
143356 93769 82312
119213 98718 24088
11904 102813 75278
100013 5458 139170
80673 53640 192255
67634 20358 4049
11352 26705 159888
149331 80112 86878
145920 3937 96795
145014 2334 127713
117071 63680 20374
84449 65818 194558
106403 20222 81507
64323 109328 173672
98585 108106 114954
15799 159139 94364
330 23072 50610
127947 33080 28670
80225 2842 42959
148514 73020 1223
1775 64629 29513
70141 165836 70348
168045 23797 48584
108202 52621 4099
65156 117696 18706
39056 24966 88168
40164 15737 104315
117191 114255 66617
1621 90161 21726
107426 57392 79957
63989 45630 2943
73779 96194 192477
55387 38333 350
147505 132732 158020
19307 3065 175213
87470 128229 137356
111486 123841 80912
94210 154571 159474
121787 55582 51448
83299 68115 13332
163957 58939 1319
59843 122292 114859
139017 73116 17415
83997 95123 48144
12359 63617 159427
142033 20850 32141
97574 119084 166871
169532 164055 76768
47207 7498 21265
3108 18921 145046
12441 107438 105602
83596 55010 84992
128927 163512 100601
147923 79421 192194
25009 39887 185336
164340 25493 178932
133428 150812 178174
122777 42261 42187
118934 93958 103554
87256 16411 149140
10195 156961 196466
30907 89214 42725
166076 17299 43401
143236 149518 180199
20113 49039 59094
130129 55070 106081
13028 133578 46295
50082 67453 25487
171034 83934 9159
152049 151478 155344
4225 90005 21814
159350 43765 5644
75829 16262 117732
32749 73139 42351
77632 114684 79867
78851 12628 64414
65206 49270 87145
25947 161510 110157
147095 36612 142282
50912 129410 181176
27585 112444 25131
128254 127928 108417
119417 45933 197752
113395 92707 195371
76135 10167 99161
29094 43828 124707
2008 91610 70125
71142 29674 129650
72272 21636 84954
43443 86990 98430
109677 58165 188129
112379 24952 68482
9439 153208 135103
7701 5063 183881
98054 132985 189468
76350 29549 43649
143340 98820 54268
3452 84280 58556
65203 131604 9458
65656 7423 43287
121861 70614 111838
8790 64557 94233
15313 40224 173650
105466 104531 48806
135444 137150 45808
38312 17567 30415
126664 64301 171636
18554 43794 31581
13379 138234 20177
86352 27263 22456
112172 139868 76570
138574 10080 63554
21972 74456 62137
145070 103083 67991
92290 63317 89682
124190 49516 99418
109594 141692 164828
88414 160460 112678
80323 133417 19793
12338 97236 38943
150043 2434 118478
64448 141959 153371
126122 170525 104213
51425 161298 59351
90879 161690 136101
8309 78692 127118
100800 151014 140001
120730 208 16367
35860 109169 143475
146323 144088 52103
45732 140354 51374
112506 110565 35387
125432 165533 114151
112581 129348 13855
88280 63410 23160
37594 127851 188519
167576 73844 2309
99007 105725 90664
47962 78417 38958
153750 75597 137956
71808 45929 89516
106002 101693 145187
67807 39368 10960
56777 34085 47345
86151 150160 130488
141439 120249 176496
84120 154983 154444
132244 34913 157796
700 33777 39042
31759 66728 44
143516 129330 106117
81615 71432 143849
95028 6471 114110
23351 12053 24444
151700 169423 115760
96714 155591 30846
49152 137761 156114
90697 154741 152714
84728 81245 98213
111428 147925 60087
164937 148097 91977
25520 138043 68335
136156 44733 112441
15538 68723 176867
125057 19737 192157
25526 18969 76359
148747 41138 67375
111963 86374 96770
11351 12716 85891
113273 160051 69681
127631 118528 169991
77906 119084 80178
54324 47540 25933
4595 156828 181275
16588 137463 19673
145351 151005 174198
49074 161919 50438
27927 149747 100859
54184 109962 103965
164740 141324 161803
53139 103032 155937
100382 56082 31172
160627 157522 22049
167859 145777 7311
73022 149358 44870
16495 93061 125138
16761 23443 183674
6535 118540 168221
92573 12783 156517
37475 143573 132592
111064 111395 197844
52983 98941 67128
10608 56760 158874
4252 123274 24877
114081 117697 127930
110723 1490 159384
105421 140700 97095
64283 143294 62505
32974 160136 121414
46927 102591 158504
122954 116498 191049
37251 8120 76099
68163 27528 16041
21684 44330 83862
71052 131461 90481
113494 147714 63728
110810 21491 177583
40758 107114 59071
165036 90099 38558
146202 63165 116034
169378 157773 27915
150319 64855 166382
131047 81331 101571
166861 74380 147677
59323 151030 107309
20766 113601 125015
68117 70923 94397
9608 7726 195557
35221 136045 30350
156672 14754 193378
71495 169869 197366
41115 18801 147767
98716 99050 149701
42233 18119 107786
55312 113111 129634
85040 30455 198105
107961 101029 6300
62302 158509 29016
93095 10415 98483
66431 24152 163310
23368 5792 149431
69375 168311 63384
1886 161186 87123
40748 62552 43032
34321 136700 78978
43275 4710 135358
44594 110601 67807
31838 139103 90289
140122 63887 95464
130830 61025 55511
97767 51838 33194
48021 23342 151003
90099 83109 150245
113996 29314 61233
6582 67967 75951
57383 8537 71220
134458 94205 164139
121894 147752 159098
49229 116687 7748
30899 94920 182055
158969 144067 38196
14770 19674 165841
22829 52593 91257
155964 43099 172675
34285 97605 55785
40755 81766 10779
41424 121611 26046
10989 99048 13011
102055 13440 101373
113583 51239 181304
26932 61335 115855
143484 27681 49363
105719 58083 13946
7553 138817 128491
86521 17981 61627
76742 107701 43034
91597 119966 1689
80052 117129 69821
93549 152026 47333
103387 104189 8576
121798 123722 148306
141416 150441 28554
39266 90696 193889
88904 157937 173832
100436 81684 32623
42584 113579 55294
59822 25809 50314
13335 98497 28738
106377 70120 137512
142933 26267 70808
103921 91110 147227
96506 25279 52857
100432 14235 131114
141916 75143 67833
113116 131098 96892
51921 120919 118217
111935 42733 73483
109645 158666 159399
105311 99484 101828
113829 8916 132616
144294 55405 6924
12491 113106 54472
156492 73146 22106
132207 66225 77837
79629 32839 157567
163124 80864 68336
159987 130570 53071
36327 6326 77443
30946 42141 79122
58267 74034 112612
54621 115533 37433
40238 69871 17779
149018 86048 143655
36237 61414 157871
31083 160148 109049
58904 111080 140469
2031 113 61472
108929 30229 62787
119148 163104 56980
159138 29012 4740
5382 55240 3244
37590 16948 68511
118027 52910 31620
162865 131000 22246
148417 57571 177209
102165 110380 111221
142734 19223 103107
49606 32884 94388
11941 123168 3779
148017 168128 127163
118492 126143 143082
152541 20606 71841
160253 58976 63954
140438 3618 44535
128739 144275 29462
7455 113106 88187
100236 35815 180706
1884 139227 147310
10820 18948 172231
86020 2102 173551
109710 160681 36206
3824 67136 131030
44342 113973 6528
168884 42557 54160
25671 33411 178907
20911 168949 172596
19927 50685 35349
148301 91471 11687
90513 119459 108734
27293 29544 179856
4193 109855 86845
70430 165765 193153
113160 39243 193532
65155 95729 176091
154904 43710 102304
84179 22030 8448
93870 4798 139186
93323 119635 64729
34450 70052 50616
13760 33312 153230
17909 36794 176043
21771 25626 51096
72646 26223 185160
166174 116288 184768
154180 55865 111564
17024 118937 196132
162335 40639 51767
72630 80223 192846
10869 63711 8368
168193 145885 25306
36846 51050 149118
129329 100782 95856
119575 168582 88234
44773 145254 149161
57277 35695 22838
73640 122118 58950
57885 149889 168283
12608 7004 18524
93038 11791 169786
64908 3886 172890
67313 40342 104454
117426 78626 6104
51317 6108 127335
170959 141281 46078
148319 3604 23350
69525 95340 181259
99772 158581 24099
60309 47839 154093
12424 42268 185337
97878 60108 76816
11194 102624 180148
62805 45740 132585
137985 151217 106280
26547 3433 24323
68256 20383 71231
62180 66441 102641
17027 54855 51045
24165 74394 171269
143178 165735 152554
114324 105477 27891
28664 170694 152478
125476 150888 162112
86803 34014 108196
136349 119799 173649
23248 29903 17410
142007 14823 87481
166267 168863 127137
85309 114174 154819
106070 23946 70742
22132 1888 171712
36904 22682 93805
69561 107497 55087
63555 44192 34586
125254 60764 107393
36986 109160 154739
64676 35306 90568
144781 77476 139561
7546 100556 70651
5356 79245 18154
24355 79652 9040
58944 111655 93810
110404 130421 26913
141580 96476 113121
79100 7810 11534
49937 135108 98110
116277 70564 60727
27907 55809 196238
135785 67758 90193
37200 56038 133088
168202 29160 60350
10677 48503 148786
153707 101301 135247
85827 106426 36764
100076 130564 163671
161814 8085 33103
79078 33688 81632
32444 33667 194933
9369 158367 74152
94082 131487 162385
66926 49164 62975
168493 113629 183682
79367 90701 81937
21895 106146 22130
34497 142223 43906
146661 115836 77358
127538 143155 70954
72942 68397 125003
30976 136776 85035
30409 150070 197721
107428 72226 167258
134231 98973 140728
170 65990 55481
105036 31589 63339
1429 162969 64487
71762 31096 184036
157247 35679 143646
159874 14869 146413
50977 124590 167354
167047 146254 39383
164754 155844 128119
104808 168241 44917
99432 149713 151013
1485 53998 171558
139416 10546 59734
101047 152313 24027
130335 170005 130968
35705 127367 94445
21764 163368 189144
75335 48571 31548
87792 124321 155249
142776 105122 60410
146885 147568 118244
90129 166926 143346
52934 128787 190594
17208 64146 75944
28927 140495 7627
5265 11592 154158
161447 97961 134450
6579 164447 110079
61020 115418 189191
57691 155913 195550
35156 125471 146118
143723 11987 190985
92910 112040 1461
76034 26811 100595
24631 9941 143500
119333 56449 84022
26137 103472 130314
21688 114131 33034
30301 132902 161258
48852 145624 159546
40133 58104 148840
7943 118987 132
115824 86035 123919
55160 58554 9420
48501 58768 4587
110654 81042 30143
55850 126357 4823
142466 153941 131783
99168 107461 47475
76720 9975 70610
87872 152808 29519
90485 55098 182476
119163 48752 2360
40108 70317 131627
3987 104734 75844
81178 59472 152053
40142 42046 147932
18918 151866 147562
110645 151712 178585
46990 34417 13029
98913 45257 16354
79872 49918 189938
140224 168880 152284
63878 73453 166976
61810 110637 97176
109829 149730 102908
155451 52012 27993
73363 41261 181937
67962 119736 97051
69012 84926 65552
75914 31721 113891
153003 30370 135526
144456 123815 39710
61606 150931 162444
151786 125191 147642
105622 130151 56535
161814 160629 2990
82998 36037 150757
7345 163081 179493
105117 85727 93365
132410 125885 77328
141415 83440 131098
108711 38622 190609
38448 116423 30302
14868 13055 48647
34586 29603 40025
151641 57485 132533
158586 26935 189534
32181 134377 2438
65247 55767 39791
26681 100078 131037
166804 113974 20513
19065 80321 136177
81419 27259 137438
44977 37753 142688
1074 78468 65218
86600 97781 139513
147080 136075 161271
81011 155938 100797
20301 133175 143137
104803 118724 125333
160648 76171 195532
123952 6188 191165
73786 98522 178578
8668 40825 136400
61611 23169 104432
137333 81185 85127
18538 69405 72561
17439 76050 37501
101034 110459 139898
71306 106510 196391
40296 165697 41255
11806 85910 159538
74499 166443 191340
105178 132995 67349
116813 82024 179136
134450 44067 84425
155923 81922 179608
7137 115853 179162
97672 48075 119992
91701 9891 178008
15510 23368 79913
147371 84850 88849
50936 125720 65364
18010 128563 94184
66891 124434 58308
104238 89375 48579
80593 6394 69413
58612 16054 91166
128222 127579 112894
169497 160139 157711
67088 93703 3839
163004 1243 116368
143784 102723 47153
119006 152355 161573
125730 45218 117432
66513 32562 88995
23993 11255 22634
93240 97620 23251
95841 62147 4166
33937 118723 36785
64537 59952 132384
87143 125151 150646
117800 155915 177665
91320 13944 43733
80481 58730 40532
164344 12011 131694
52231 129137 140993
74163 170 136186
169162 149398 176506
5350 24904 127741
92422 91466 516
166763 149346 97703
100256 16645 195395
9198 151496 175664
145356 50821 181062
160995 137944 17481
129292 110666 162343
65580 11577 5222
127318 140270 162434
24746 41286 154999
41474 135339 85241
102466 125937 97236
169991 63303 58209
142097 13408 130425
70236 19191 3275
162550 100435 189316
123664 3517 99505
132563 46029 82497
146423 79238 80660
157572 34603 93837
78275 120304 14910
14435 126994 62331
3852 88907 70848
42549 164800 63462
119219 111619 134993
84937 42038 75859
61118 133296 84974
76745 60325 107282
114721 64995 123426
17719 72160 194223
113723 150799 173004
49183 138064 76768
171168 56640 57117
118972 53626 84774
206 1413 166996
68199 100500 97006
108768 4365 89896
10555 8449 72116
56721 107162 99000
47090 14325 61575
120080 20933 135857
37338 93928 114642
151518 80692 199176
53057 157556 7377
75932 17104 172691
121188 91087 1744
90375 153935 157698
50483 118728 116421
70792 86858 32478
17236 25047 88355
49739 160773 135899
159821 34281 137992
155884 6080 52299
122216 81348 72993
33692 95153 68902
10858 153450 60758
35189 16178 10046
136427 137229 128015
68602 53083 13002
134111 24007 27535
164455 133221 188959
70095 140674 68221
5609 125748 150179
124363 139239 171341
33394 20788 194835
86115 35473 158380
169291 64080 76015
111884 119117 99175
32840 168847 57455
40954 91067 153785
42754 156202 25010
124688 25802 73635
73465 107639 197533
133239 16682 181198
14238 68696 168189
4880 45513 18453
165953 10489 103215
44081 155833 44605
30720 57862 173800
36480 155343 20169
38192 25502 116325
31269 71976 75381
92698 100590 64244
100231 44515 185653
122187 170280 53452
61833 117671 34925
84454 41735 23324
134872 109788 182461
154692 3886 56597
53392 15786 35422
117715 65392 152942
1728 107105 6347
148458 49303 164793
38046 15868 186530
20068 12062 168792
49048 31162 21220
6084 75917 83840
10826 33306 156712
9595 37640 178755
37306 96245 84254
100503 102992 136606
94273 120394 77063
110284 128587 91965
158933 119887 182542
17890 118924 14364
43219 148997 120971
145446 99225 28278
39362 1298 173849
80204 112066 119617
35736 705 103371
98445 25766 158964
138235 81231 123528
105355 131650 118598
111507 121549 178632
83712 170922 176797
157312 155600 133322
57951 9285 13555
25787 169721 46364
161776 8282 89446
124213 142776 24195
27378 37259 38620
95305 96575 125929
6942 53031 178704
23919 139896 138035
86480 86067 107436
1358 65845 179190
88640 36886 11509
76470 99753 177280
19951 123784 17968
129754 162096 155614
17843 78467 181724
8772 137525 112835
103233 143434 111029
155414 153223 182477
87883 38797 176975
70136 43967 11314
147251 100387 169857
106986 95277 1911
105469 28142 162324
148075 83233 129763
158954 169740 36153
120855 122809 149014
37806 25092 44648
89776 25218 122149
159824 40923 66313
71130 149666 67676
75577 131316 4100
65571 151816 146295
142048 2151 126246
119223 16005 195533
166656 9412 138939
73922 150120 5922
165752 119045 91392
49017 53327 11502
103287 108713 131225
48692 13407 107927
6267 91997 133545
146870 53728 27374
130090 25987 98297
51075 19844 175815
167005 19434 69709
34699 111824 49832
146226 73435 102031
77590 2450 96888
25055 22728 198940
89960 83896 129882
120352 147271 55757
75035 115112 97380
99364 115727 41065
64130 40195 142857
94676 76184 167331
40310 28718 169648
69841 161372 93842
169527 76805 48742
20735 143525 124826
55824 103194 92710
3495 155778 120759
138190 20709 199357
82818 123099 101541
145681 98939 182365
67983 96182 69212
89999 106881 8812
119978 118131 104743
2048 72317 68068
56920 32110 106580
108951 155927 173293
69712 1389 165150
70854 78301 48114
83918 77771 190210
138290 95905 49164
104195 113009 199649
24593 159338 111225
159584 1756 21695
1965 47419 150755
90892 77431 123364
12353 46762 41153
95845 86720 83452
63053 53783 5811
68794 55071 67611
57072 88780 188009
126680 48921 26856
43123 89217 199930
97999 167881 145861
2331 1087 53661
56751 51849 61558
50042 68217 76795
127146 167661 165814
38770 2402 174444
94335 163847 34025
56142 42569 162516
3715 118401 175940
108557 40901 64150
18346 103792 43337
35315 85753 117708
17005 164963 81270
75014 41625 106804
2076 57087 120787
61686 102182 129962
26089 100643 89482
103521 67503 94968
117524 11756 125747
13089 142611 59531
4923 68879 91728
132448 36567 29247
62605 65771 72550
151911 149043 97538
125658 58754 142722
43861 56554 170378
109534 105420 179534
10961 32396 45411
22184 90526 154115
133749 67806 120103
17418 75732 196009
30462 104658 155826
50133 120788 194475
161544 93551 118083
168039 116994 82277
53625 39585 179972
151224 27306 32067
69338 156292 114449
155420 119424 150140
91601 105504 115118
97961 71542 132206
119 79724 130908
160423 133218 199008
65891 165000 129657
141279 4829 46979
134908 153902 123051
91107 55507 56975
72004 81355 77941
119674 2745 14404
152700 15101 194912
50011 62372 20051
83778 123843 24575
42131 51350 183844
150464 149663 71572
52648 91091 85173
82819 26784 58497
75492 141408 72180
17708 105829 176103
105792 10963 167305
125838 164026 35012
6579 45664 62342
130213 67086 138117
159156 38284 182053
122064 4432 70039
10297 58812 199118
90250 27451 4566
75292 33952 117017
155250 80092 149393
44327 127135 199262
96228 153557 39613
152873 44119 137919
150506 28938 172662
114297 38367 142089
128035 72268 9563
23580 127377 44681
124869 121569 136232
117430 147469 54045
82695 131735 148124
72222 124926 171419
103771 90512 103897
35272 60189 70336
91162 75604 82676
153645 85034 33702
108862 140461 119081
33559 12920 73748
46544 151889 159498
150605 142920 27043
146023 16471 93587
86493 30486 110303
113403 26498 123263
161070 64208 33733
110492 54231 117802
85443 139577 102013
28885 162664 8277
134042 17104 180691
61203 12960 161403
81048 118433 86991
54232 35413 22965
53067 133227 150358
6028 140186 24654
9779 74387 60442
148408 94798 713
7224 94546 7167
118263 39478 16776
75930 149663 120407
91384 112887 89285
126543 18953 59364
141709 102946 99878
89943 70517 167742
53059 90671 23323
87814 12909 81616
168861 141323 18360
109656 62769 152162
39122 39750 101215
149539 150797 22416
32282 162776 50921
3882 51330 81834
111166 139410 95635
135767 77248 52878
120374 158980 112662
152200 84831 119540
106260 93411 155447
76239 52965 159332
24763 84914 34419
150406 142898 46455
64922 50090 64859
139513 22074 62636
14899 12995 135875
40722 88804 8927
79271 156700 62820
89305 165823 48121
83711 118036 141176
86975 41374 93942
139985 90285 13682
85096 159318 102234
37252 99108 44527
125363 46163 189029
77829 31309 192340
92297 160302 166092
76416 140928 43370
47727 9107 44037
104271 46821 5758
87420 163175 117777
134857 32118 154232
169655 140288 180733
129053 125096 8397
77036 136842 76221
76773 25897 135135
29792 28386 96233
150181 68957 5514
89567 93489 100688
75840 40889 19822
91582 18236 194021
90985 30529 187249
3779 83340 193257
139737 122695 32072
155301 79497 66074
121362 2836 116732
160671 11482 109775
129047 71287 9246
100773 44978 90434
44336 29357 159221
60405 137995 162433
68766 149571 199029
15461 29860 37525
168081 92521 127408
30559 27153 171156
135849 65930 123043
2278 151698 69930
147082 85275 174748
22810 75988 3229
18500 70717 186824
24616 71889 32348
123089 99845 74402
7885 108686 1512
43306 8160 95437
153597 121757 161086
36208 147736 35666
131160 142770 89718
167336 90436 167615
1828 101636 63553
111763 43939 50655
46629 142614 92309
119178 9203 193248
35004 130153 103177
169741 61166 73829
103074 108312 17201
51492 2668 44078
4474 9269 31846
71490 30472 86598
138323 170062 129054
158167 33259 133590
36646 134414 3213
23410 809 62249
36429 5067 75091
142936 15814 60257
3747 35372 24549
132196 78426 31761
17830 139826 124513
47031 111580 5819
32902 127513 74402
11769 17480 92657
79885 58385 63048
123098 163903 133182
87827 32340 6
104100 8615 143498
95434 88722 133432
114248 48112 105347
101714 167489 115152
158648 74790 53114
42291 160948 23672
159604 88075 164884
123938 142108 56475
5447 99280 74642
45230 75992 188418
146858 84427 122074
6021 138384 28593
106031 14746 78639
14618 135971 46997
15617 15035 155706
112280 51705 147177
146242 108168 170715
135248 130660 143799
83716 11039 50698
125828 157001 118245
56081 71504 172774
72984 146380 81110
56281 129880 47657
66043 135725 47814
57667 156830 161349
16678 138816 177677
139699 97899 186346
122668 50671 30118
69577 50581 302
47493 139672 44943
113893 122158 148183
54040 100983 47298
75498 105635 98404
49196 58725 54088
157855 73137 102399
109381 100121 112615
20201 133447 90882
121159 20521 52799
128467 44095 844
60318 97880 19903
6437 55938 109190
128705 166947 167833
139561 34303 11870
161361 94031 65827
165287 155364 164340
53160 92779 132207
140086 162846 88509
145099 88923 97463
142167 146459 194912
78071 110388 7816
14676 153551 181027
160952 146887 104639
115592 138662 162296
73820 127914 71934
109399 121103 27348
165255 156285 44502
40165 99546 47516
5426 80395 142765
49206 151644 116332
144468 139409 58928
108200 91315 173796
44659 110432 59740
171148 49905 56972
34369 60072 58005
77983 12546 104604
23968 117855 44486
143847 61936 107401
71695 138183 82556
119879 23168 362
115750 64560 78062
33988 30556 188763
77738 134102 199617
47716 68954 12222
123134 59956 198020
63077 122241 10168
45574 67133 189429
79059 72401 102923
74926 130859 64512
42028 24094 56741
15440 131481 117568
110673 132167 20491
1284 89409 4120
158845 104715 51072
33963 122651 156203
46030 75076 90251
154466 120711 68114
7669 143911 61476
147944 114539 24673
25702 157444 57718
105198 87767 47510
55952 48861 150929
25972 52329 52833
169947 136701 161475
15528 110264 128155
16093 15865 29069
144651 39996 182099
144930 74189 196193
171033 152299 82397
133760 164754 107769
100190 71396 31085
129596 30773 193953
136220 50898 41759
161519 19057 96187
15227 100385 195087
34969 28264 104983
119315 81433 73469
77334 16166 175900
87818 107512 92630
164710 15035 21359
42784 38430 194181
90518 22292 164933
95725 76842 104420
22537 122252 98740
155823 112068 39536
51167 6061 178949
17930 22323 79874
94577 47798 172353
26627 110280 164320
50910 109524 116491
17511 8313 27625
85425 90233 176397
129108 27708 180771
53386 106357 139111
167021 132997 191450
147386 125934 197500
148518 145771 36349
126498 132565 131504
66098 149211 152089
152382 68223 25462
118346 56193 47148
51319 50774 168293
1142 100163 149763
47879 27858 132307
13558 162522 188563
84877 81794 134206
8476 47851 101738
151174 55508 29627
100111 119546 168213
29260 116486 152785
5058 1100 110658
97036 24001 43032
68908 58653 78563
153292 162183 152248
115776 104267 197722
75768 96796 39177
151487 4991 169103
90798 13959 78760
88569 23812 178489
57478 112142 142184
25344 117691 170124
131208 51689 104759
68407 119292 43587
35285 163757 70326
168720 89888 54566
135245 66538 111243
16194 80857 120413
76994 41267 44476
120934 145875 69925
171188 54513 169594
60904 19181 138986
76987 104436 35980
114223 156227 19677
28262 163313 27158
104421 42644 183203
141267 112853 95152
60938 38994 95126
95899 152059 5861
98002 83872 48075
168227 1004 44188
9346 155016 170733
41711 125558 63970
148584 105090 155243
128360 48591 177115
99146 23883 192475
154564 21482 158934
46701 165150 11703
62513 130195 65223
32481 42265 114115
25254 109722 9700
43751 2015 95459
50217 84737 107067
68746 163387 113326
1952 158066 33868
2779 45254 197398
87585 108052 139253
97351 63741 101413
38064 3430 157137
76391 113709 54562
12058 120915 29380
146742 65983 98300
15190 127293 94229
6032 40687 91476
57774 6536 151758
2719 12487 52081
72527 134926 33053
75644 138413 108372
130391 133915 62238
69646 27295 86586
89217 122879 170868
18277 164539 17173
14761 38160 147388
5255 113788 124473
28078 44259 98306
82420 93474 69584
26251 108771 79769
76537 9460 24721
78082 60208 134662
101882 28466 131620
73393 125072 84305
19468 110954 32817
61480 79995 174342
54123 70805 10310
74858 141515 88655
128609 6988 195116
127692 7370 73418
29619 64148 116228
14568 41327 3835
120383 86459 78387
75094 133134 199471
84846 48705 153786
66647 157626 125525
127628 68340 22359
165495 6303 90006
140773 76765 143209
58386 80270 22349
81557 157922 48693
61095 76654 99073
72388 41332 118835
138484 20394 174151
46165 102301 186926
140187 89718 133706
29022 165125 3222
149832 109372 182408
81444 37002 52846
57714 26629 142301
39253 23891 67674
21614 92102 119448
80614 2843 59882
134499 95684 113541
157957 4074 29385
126847 122462 73634
11520 24073 98450
142698 86508 164293
87317 150564 188945
73926 55949 156648
159770 6338 101198
150288 118094 165174
44704 101373 180216
35396 95061 138718
95499 143382 62596
32342 69624 87521
78173 39517 122777
40609 39286 88325
45782 80639 153005
133308 82159 104778
133412 130797 133566
46625 94619 68742
57792 105081 81598
7080 105813 90123
66144 86262 168995
161788 44993 96686
118455 71706 898
111532 22540 137178
151593 139753 111686
53287 22687 178203
70502 121583 172229
88262 17691 2304
51627 170456 191539
136947 92682 67123
1691 55647 147792
55553 23135 36943
123150 75729 129200
38824 75199 140150
143392 34642 155534
90573 128395 127126
169541 15070 162662
22118 74005 88244
15579 107236 190022
50960 68872 81848
88556 59319 60033
82752 59868 138976
108439 85981 19106
68775 40769 126230
120154 169119 25031
1094 119329 9389
161059 94719 21972
34652 95320 84621
166712 60539 192417
147580 94566 49519
21906 167002 152501
120778 43257 184366
489 125163 109130
11047 68792 117179
33876 149511 11842
45296 39295 119994
145531 93744 53672
57536 26714 186984
137006 11797 190036
13858 58839 17087
45937 69927 132767
98809 90780 73950
23124 47503 190931
32923 73286 128268
149483 169604 33928
22224 50402 181543
64869 119753 174373
85565 162793 56457
91031 23193 19849
85349 21950 103451
5262 94831 113420
120831 37209 26731
147815 129953 94498
102423 164931 2329
37862 123195 164027
46989 166459 90112
29557 26137 124615
64960 135039 5160
